Subject,Condition,Item,Word,wd,RT,region_g,ambiguity_g,gender_g,ambiguity,gender
50,gp2,8,6,started,494,Disambiguating region,Ambiguous,Gender mismatch,1,1
50,gp2,8,7,to,620,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
50,gp2,8,8,focus,609,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,8,9,herself,625,Reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,8,10,on,649,Post-reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,8,11,the,605,others,Ambiguous,Gender mismatch,1,1
50,gp2,8,12,problem.,568,others,Ambiguous,Gender mismatch,1,1
50,gp3,9,0,After,998,others,Unambiguous,Gender match,-1,-1
50,gp3,9,1,the,643,others,Unambiguous,Gender match,-1,-1
50,gp3,9,2,instructor,703,others,Unambiguous,Gender match,-1,-1
50,gp3,9,3,trained%2C,1331,others,Unambiguous,Gender match,-1,-1
50,gp3,9,4,David's,560,others,Unambiguous,Gender match,-1,-1
50,gp3,9,5,nephew,667,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
50,gp3,9,6,decided,699,Disambiguating region,Unambiguous,Gender match,-1,-1
50,gp3,9,7,to,555,Post-disambiguating region,Unambiguous,Gender match,-1,-1
50,gp3,9,8,allow,672,Pre-reflexive region,Unambiguous,Gender match,-1,-1
50,gp3,9,9,himself,513,Reflexive region,Unambiguous,Gender match,-1,-1
50,gp3,9,10,time,757,Post-reflexive region,Unambiguous,Gender match,-1,-1
50,gp3,9,11,to,500,others,Unambiguous,Gender match,-1,-1
50,gp3,9,12,rest.,574,others,Unambiguous,Gender match,-1,-1
50,gp4,10,0,While,571,others,Unambiguous,Gender mismatch,-1,1
50,gp4,10,1,the,484,others,Unambiguous,Gender mismatch,-1,1
50,gp4,10,2,painter,789,others,Unambiguous,Gender mismatch,-1,1
50,gp4,10,3,sketched%2C,621,others,Unambiguous,Gender mismatch,-1,1
50,gp4,10,4,Kevin's,540,others,Unambiguous,Gender mismatch,-1,1
50,gp4,10,5,mother,525,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
50,gp4,10,6,hoped,508,Disambiguating region,Unambiguous,Gender mismatch,-1,1
50,gp4,10,7,to,546,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
50,gp4,10,8,give,584,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
50,gp4,10,9,himself,539,Reflexive region,Unambiguous,Gender mismatch,-1,1
50,gp4,10,10,time,671,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
50,gp4,10,11,to,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp4,10,12,relax.,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp1,11,0,After,472,others,Ambiguous,Gender match,1,-1
50,gp1,11,1,the,601,others,Ambiguous,Gender match,1,-1
50,gp1,11,2,teacher,663,others,Ambiguous,Gender match,1,-1
50,gp1,11,3,called,562,others,Ambiguous,Gender match,1,-1
50,gp1,11,4,Paul's,616,others,Ambiguous,Gender match,1,-1
50,gp1,11,5,father,482,Pre-disambiguating region,Ambiguous,Gender match,1,-1
50,gp1,11,6,started,621,Disambiguating region,Ambiguous,Gender match,1,-1
50,gp1,11,7,to,620,Post-disambiguating region,Ambiguous,Gender match,1,-1
50,gp1,11,8,prepare,538,Pre-reflexive region,Ambiguous,Gender match,1,-1
50,gp1,11,9,himself,496,Reflexive region,Ambiguous,Gender match,1,-1
50,gp1,11,10,for,576,Post-reflexive region,Ambiguous,Gender match,1,-1
50,gp1,11,11,the,568,others,Ambiguous,Gender match,1,-1
50,gp1,11,12,meeting.,494,others,Ambiguous,Gender match,1,-1
50,gp2,12,0,As,826,others,Ambiguous,Gender mismatch,1,1
50,gp2,12,1,the,957,others,Ambiguous,Gender mismatch,1,1
50,gp2,12,2,child,666,others,Ambiguous,Gender mismatch,1,1
50,gp2,12,3,watched,809,others,Ambiguous,Gender mismatch,1,1
50,gp2,12,4,George's,1017,others,Ambiguous,Gender mismatch,1,1
50,gp2,12,5,aunt,719,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
50,gp2,12,6,tried,573,Disambiguating region,Ambiguous,Gender mismatch,1,1
50,gp2,12,7,to,450,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
50,gp2,12,8,entertain,582,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,12,9,himself,599,Reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,12,10,while,860,Post-reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,12,11,keeping,555,others,Ambiguous,Gender mismatch,1,1
50,gp2,12,12,quiet.,748,others,Ambiguous,Gender mismatch,1,1
50,gp3,13,0,While,713,others,Unambiguous,Gender match,-1,-1
50,gp3,13,1,the,653,others,Unambiguous,Gender match,-1,-1
50,gp3,13,2,assistant,491,others,Unambiguous,Gender match,-1,-1
50,gp3,13,3,helped%2C,585,others,Unambiguous,Gender match,-1,-1
50,gp3,13,4,Sarah's,698,others,Unambiguous,Gender match,-1,-1
50,gp3,13,5,mum,653,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
50,gp3,13,6,started,757,Disambiguating region,Unambiguous,Gender match,-1,-1
50,gp3,13,7,to,626,Post-disambiguating region,Unambiguous,Gender match,-1,-1
50,gp3,13,8,prepare,607,Pre-reflexive region,Unambiguous,Gender match,-1,-1
50,gp3,13,9,herself,632,Reflexive region,Unambiguous,Gender match,-1,-1
50,gp3,13,10,for,593,Post-reflexive region,Unambiguous,Gender match,-1,-1
50,gp3,13,11,the,619,others,Unambiguous,Gender match,-1,-1
50,gp3,13,12,dinner.,593,others,Unambiguous,Gender match,-1,-1
50,gp4,14,0,After,437,others,Unambiguous,Gender mismatch,-1,1
50,gp4,14,1,the,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp4,14,2,guest,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp4,14,3,visited%2C,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp4,14,4,Jessica's,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp4,14,5,uncle,NA,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
50,gp4,14,6,decided,NA,Disambiguating region,Unambiguous,Gender mismatch,-1,1
50,gp4,14,7,to,NA,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
50,gp4,14,8,prepare,NA,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
50,gp4,14,9,herself,NA,Reflexive region,Unambiguous,Gender mismatch,-1,1
50,gp4,14,10,a,NA,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
50,gp4,14,11,large,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp4,14,12,cocktail.,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp1,15,0,While,457,others,Ambiguous,Gender match,1,-1
50,gp1,15,1,the,552,others,Ambiguous,Gender match,1,-1
50,gp1,15,2,artist,557,others,Ambiguous,Gender match,1,-1
50,gp1,15,3,sketched,727,others,Ambiguous,Gender match,1,-1
50,gp1,15,4,Emily's,688,others,Ambiguous,Gender match,1,-1
50,gp1,15,5,daughter,559,Pre-disambiguating region,Ambiguous,Gender match,1,-1
50,gp1,15,6,started,580,Disambiguating region,Ambiguous,Gender match,1,-1
50,gp1,15,7,to,604,Post-disambiguating region,Ambiguous,Gender match,1,-1
50,gp1,15,8,enjoy,520,Pre-reflexive region,Ambiguous,Gender match,1,-1
50,gp1,15,9,herself,507,Reflexive region,Ambiguous,Gender match,1,-1
50,gp1,15,10,at,465,Post-reflexive region,Ambiguous,Gender match,1,-1
50,gp1,15,11,the,579,others,Ambiguous,Gender match,1,-1
50,gp1,15,12,event.,494,others,Ambiguous,Gender match,1,-1
50,gp2,16,0,After,510,others,Ambiguous,Gender mismatch,1,1
50,gp2,16,1,the,535,others,Ambiguous,Gender mismatch,1,1
50,gp2,16,2,manager,606,others,Ambiguous,Gender mismatch,1,1
50,gp2,16,3,called,1061,others,Ambiguous,Gender mismatch,1,1
50,gp2,16,4,Alice's,548,others,Ambiguous,Gender mismatch,1,1
50,gp2,16,5,son,559,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
50,gp2,16,6,started,585,Disambiguating region,Ambiguous,Gender mismatch,1,1
50,gp2,16,7,to,634,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
50,gp2,16,8,prepare,606,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,16,9,herself,675,Reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,16,10,for,626,Post-reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,16,11,the,420,others,Ambiguous,Gender mismatch,1,1
50,gp2,16,12,ceremony.,553,others,Ambiguous,Gender mismatch,1,1
50,gp3,17,0,While,632,others,Unambiguous,Gender match,-1,-1
50,gp3,17,1,the,658,others,Unambiguous,Gender match,-1,-1
50,gp3,17,2,assistant,688,others,Unambiguous,Gender match,-1,-1
50,gp3,17,3,watched%2C,687,others,Unambiguous,Gender match,-1,-1
50,gp3,17,4,Mark's,773,others,Unambiguous,Gender match,-1,-1
50,gp3,17,5,nephew,689,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
50,gp3,17,6,tried,744,Disambiguating region,Unambiguous,Gender match,-1,-1
50,gp3,17,7,to,441,Post-disambiguating region,Unambiguous,Gender match,-1,-1
50,gp3,17,8,entertain,663,Pre-reflexive region,Unambiguous,Gender match,-1,-1
50,gp3,17,9,himself,690,Reflexive region,Unambiguous,Gender match,-1,-1
50,gp3,17,10,for,606,Post-reflexive region,Unambiguous,Gender match,-1,-1
50,gp3,17,11,a,755,others,Unambiguous,Gender match,-1,-1
50,gp3,17,12,few,556,others,Unambiguous,Gender match,-1,-1
50,gp3,17,13,minutes.,505,others,Unambiguous,Gender match,-1,-1
50,gp4,18,0,When,486,others,Unambiguous,Gender mismatch,-1,1
50,gp4,18,1,the,540,others,Unambiguous,Gender mismatch,-1,1
50,gp4,18,2,staff,603,others,Unambiguous,Gender mismatch,-1,1
50,gp4,18,3,woke,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp4,18,4,up%2C,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp4,18,5,John's,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp4,18,6,sister,NA,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
50,gp4,18,7,decided,NA,Disambiguating region,Unambiguous,Gender mismatch,-1,1
50,gp4,18,8,to,NA,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
50,gp4,18,9,prepare,NA,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
50,gp4,18,10,himself,NA,Reflexive region,Unambiguous,Gender mismatch,-1,1
50,gp4,18,11,a,NA,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
50,gp4,18,12,strong,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp4,18,13,coffee.,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp1,19,0,While,640,others,Ambiguous,Gender match,1,-1
50,gp1,19,1,the,543,others,Ambiguous,Gender match,1,-1
50,gp1,19,2,child,556,others,Ambiguous,Gender match,1,-1
50,gp1,19,3,asked,488,others,Ambiguous,Gender match,1,-1
50,gp1,19,4,Robert's,637,others,Ambiguous,Gender match,1,-1
50,gp1,19,5,dad,501,Pre-disambiguating region,Ambiguous,Gender match,1,-1
50,gp1,19,6,started,569,Disambiguating region,Ambiguous,Gender match,1,-1
50,gp1,19,7,to,654,Post-disambiguating region,Ambiguous,Gender match,1,-1
50,gp1,19,8,prepare,620,Pre-reflexive region,Ambiguous,Gender match,1,-1
50,gp1,19,9,himself,465,Reflexive region,Ambiguous,Gender match,1,-1
50,gp1,19,10,for,423,Post-reflexive region,Ambiguous,Gender match,1,-1
50,gp1,19,11,the,576,others,Ambiguous,Gender match,1,-1
50,gp1,19,12,trip.,477,others,Ambiguous,Gender match,1,-1
50,gp2,20,0,After,473,others,Ambiguous,Gender mismatch,1,1
50,gp2,20,1,the,557,others,Ambiguous,Gender mismatch,1,1
50,gp2,20,2,neighbour,548,others,Ambiguous,Gender mismatch,1,1
50,gp2,20,3,visited,608,others,Ambiguous,Gender mismatch,1,1
50,gp2,20,4,Bob's,573,others,Ambiguous,Gender mismatch,1,1
50,gp2,20,5,aunt,637,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
50,gp2,20,6,started,714,Disambiguating region,Ambiguous,Gender mismatch,1,1
50,gp2,20,7,to,594,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
50,gp2,20,8,introduce,601,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,20,9,himself,570,Reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,20,10,to,600,Post-reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,20,11,the,628,others,Ambiguous,Gender mismatch,1,1
50,gp2,20,12,guests.,549,others,Ambiguous,Gender mismatch,1,1
50,gp3,21,0,While,509,others,Unambiguous,Gender match,-1,-1
50,gp3,21,1,the,554,others,Unambiguous,Gender match,-1,-1
50,gp3,21,2,child,459,others,Unambiguous,Gender match,-1,-1
50,gp3,21,3,sketched%2C,758,others,Unambiguous,Gender match,-1,-1
50,gp3,21,4,Rose's,658,others,Unambiguous,Gender match,-1,-1
50,gp3,21,5,mum,619,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
50,gp3,21,6,decided,797,Disambiguating region,Unambiguous,Gender match,-1,-1
50,gp3,21,7,to,595,Post-disambiguating region,Unambiguous,Gender match,-1,-1
50,gp3,21,8,prepare,652,Pre-reflexive region,Unambiguous,Gender match,-1,-1
50,gp3,21,9,herself,657,Reflexive region,Unambiguous,Gender match,-1,-1
50,gp3,21,10,a,545,Post-reflexive region,Unambiguous,Gender match,-1,-1
50,gp3,21,11,small,625,others,Unambiguous,Gender match,-1,-1
50,gp3,21,12,snack.,585,others,Unambiguous,Gender match,-1,-1
50,gp4,22,0,As,486,others,Unambiguous,Gender mismatch,-1,1
50,gp4,22,1,the,526,others,Unambiguous,Gender mismatch,-1,1
50,gp4,22,2,adult,727,others,Unambiguous,Gender mismatch,-1,1
50,gp4,22,3,washed%2C,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp4,22,4,Elena's,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp4,22,5,nephew,NA,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
50,gp4,22,6,wanted,NA,Disambiguating region,Unambiguous,Gender mismatch,-1,1
50,gp4,22,7,to,NA,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
50,gp4,22,8,warm,NA,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
50,gp4,22,9,herself,NA,Reflexive region,Unambiguous,Gender mismatch,-1,1
50,gp4,22,10,with,NA,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
50,gp4,22,11,a,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp4,22,12,hot,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp4,22,13,drink.,NA,others,Unambiguous,Gender mismatch,-1,1
50,gp1,23,0,Before,569,others,Ambiguous,Gender match,1,-1
50,gp1,23,1,the,491,others,Ambiguous,Gender match,1,-1
50,gp1,23,2,staff,701,others,Ambiguous,Gender match,1,-1
50,gp1,23,3,called,709,others,Ambiguous,Gender match,1,-1
50,gp1,23,4,Diana's,664,others,Ambiguous,Gender match,1,-1
50,gp1,23,5,aunt,677,Pre-disambiguating region,Ambiguous,Gender match,1,-1
50,gp1,23,6,started,862,Disambiguating region,Ambiguous,Gender match,1,-1
50,gp1,23,7,to,699,Post-disambiguating region,Ambiguous,Gender match,1,-1
50,gp1,23,8,prepare,995,Pre-reflexive region,Ambiguous,Gender match,1,-1
50,gp1,23,9,herself,654,Reflexive region,Ambiguous,Gender match,1,-1
50,gp1,23,10,for,667,Post-reflexive region,Ambiguous,Gender match,1,-1
50,gp1,23,11,some,752,others,Ambiguous,Gender match,1,-1
50,gp1,23,12,work.,614,others,Ambiguous,Gender match,1,-1
50,gp2,24,0,After,491,others,Ambiguous,Gender mismatch,1,1
50,gp2,24,1,the,NA,others,Ambiguous,Gender mismatch,1,1
50,gp2,24,2,child,NA,others,Ambiguous,Gender mismatch,1,1
50,gp2,24,3,watched,NA,others,Ambiguous,Gender mismatch,1,1
50,gp2,24,4,Anna's,NA,others,Ambiguous,Gender mismatch,1,1
50,gp2,24,5,nephew,NA,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
50,gp2,24,6,began,NA,Disambiguating region,Ambiguous,Gender mismatch,1,1
50,gp2,24,7,to,NA,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
50,gp2,24,8,prepare,NA,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,24,9,herself,NA,Reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,24,10,for,NA,Post-reflexive region,Ambiguous,Gender mismatch,1,1
50,gp2,24,11,a,NA,others,Ambiguous,Gender mismatch,1,1
50,gp2,24,12,race.,NA,others,Ambiguous,Gender mismatch,1,1
51,gp1,1,0,After,558,others,Ambiguous,Gender match,1,-1
51,gp1,1,1,the,551,others,Ambiguous,Gender match,1,-1
51,gp1,1,2,neighbour,850,others,Ambiguous,Gender match,1,-1
51,gp1,1,3,visited,793,others,Ambiguous,Gender match,1,-1
51,gp1,1,4,Ken's,691,others,Ambiguous,Gender match,1,-1
51,gp1,1,5,dad,699,Pre-disambiguating region,Ambiguous,Gender match,1,-1
51,gp1,1,6,decided,781,Disambiguating region,Ambiguous,Gender match,1,-1
51,gp1,1,7,to,951,Post-disambiguating region,Ambiguous,Gender match,1,-1
51,gp1,1,8,prepare,699,Pre-reflexive region,Ambiguous,Gender match,1,-1
51,gp1,1,9,himself,644,Reflexive region,Ambiguous,Gender match,1,-1
51,gp1,1,10,a,913,Post-reflexive region,Ambiguous,Gender match,1,-1
51,gp1,1,11,cold,530,others,Ambiguous,Gender match,1,-1
51,gp1,1,12,drink.,548,others,Ambiguous,Gender match,1,-1
51,gp2,2,0,While,527,others,Ambiguous,Gender mismatch,1,1
51,gp2,2,1,the,690,others,Ambiguous,Gender mismatch,1,1
51,gp2,2,2,student,499,others,Ambiguous,Gender mismatch,1,1
51,gp2,2,3,watched,842,others,Ambiguous,Gender mismatch,1,1
51,gp2,2,4,Tom's,792,others,Ambiguous,Gender mismatch,1,1
51,gp2,2,5,sister,883,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
51,gp2,2,6,started,1656,Disambiguating region,Ambiguous,Gender mismatch,1,1
51,gp2,2,7,to,586,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
51,gp2,2,8,prepare,1922,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
51,gp2,2,9,himself,601,Reflexive region,Ambiguous,Gender mismatch,1,1
51,gp2,2,10,for,687,Post-reflexive region,Ambiguous,Gender mismatch,1,1
51,gp2,2,11,the,1139,others,Ambiguous,Gender mismatch,1,1
51,gp2,2,12,big,1539,others,Ambiguous,Gender mismatch,1,1
51,gp2,2,13,race.,1224,others,Ambiguous,Gender mismatch,1,1
51,gp3,3,0,While,626,others,Unambiguous,Gender match,-1,-1
51,gp3,3,1,the,683,others,Unambiguous,Gender match,-1,-1
51,gp3,3,2,parent,692,others,Unambiguous,Gender match,-1,-1
51,gp3,3,3,helped%2C,609,others,Unambiguous,Gender match,-1,-1
51,gp3,3,4,Roger's,833,others,Unambiguous,Gender match,-1,-1
51,gp3,3,5,son,899,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
51,gp3,3,6,hoped,1988,Disambiguating region,Unambiguous,Gender match,-1,-1
51,gp3,3,7,to,487,Post-disambiguating region,Unambiguous,Gender match,-1,-1
51,gp3,3,8,allow,535,Pre-reflexive region,Unambiguous,Gender match,-1,-1
51,gp3,3,9,himself,514,Reflexive region,Unambiguous,Gender match,-1,-1
51,gp3,3,10,some,744,Post-reflexive region,Unambiguous,Gender match,-1,-1
51,gp3,3,11,time,534,others,Unambiguous,Gender match,-1,-1
51,gp3,3,12,to,584,others,Unambiguous,Gender match,-1,-1
51,gp3,3,13,relax.,616,others,Unambiguous,Gender match,-1,-1
51,gp4,4,0,Before,860,others,Unambiguous,Gender mismatch,-1,1
51,gp4,4,1,the,597,others,Unambiguous,Gender mismatch,-1,1
51,gp4,4,2,student,603,others,Unambiguous,Gender mismatch,-1,1
51,gp4,4,3,called%2C,681,others,Unambiguous,Gender mismatch,-1,1
51,gp4,4,4,Ben's,572,others,Unambiguous,Gender mismatch,-1,1
51,gp4,4,5,daughter,634,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
51,gp4,4,6,started,743,Disambiguating region,Unambiguous,Gender mismatch,-1,1
51,gp4,4,7,to,474,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
51,gp4,4,8,dress,731,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
51,gp4,4,9,himself,699,Reflexive region,Unambiguous,Gender mismatch,-1,1
51,gp4,4,10,in,558,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
51,gp4,4,11,the,NA,others,Unambiguous,Gender mismatch,-1,1
51,gp4,4,12,locker,NA,others,Unambiguous,Gender mismatch,-1,1
51,gp4,4,13,room.,NA,others,Unambiguous,Gender mismatch,-1,1
51,gp1,5,0,While,3304,others,Ambiguous,Gender match,1,-1
51,gp1,5,1,the,622,others,Ambiguous,Gender match,1,-1
51,gp1,5,2,student,756,others,Ambiguous,Gender match,1,-1
51,gp1,5,3,sketched,813,others,Ambiguous,Gender match,1,-1
51,gp1,5,4,Julia's,766,others,Ambiguous,Gender match,1,-1
51,gp1,5,5,sister,NA,Pre-disambiguating region,Ambiguous,Gender match,1,-1
51,gp1,5,6,tried,NA,Disambiguating region,Ambiguous,Gender match,1,-1
51,gp1,5,7,to,NA,Post-disambiguating region,Ambiguous,Gender match,1,-1
51,gp1,5,8,enjoy,NA,Pre-reflexive region,Ambiguous,Gender match,1,-1
51,gp1,5,9,herself,NA,Reflexive region,Ambiguous,Gender match,1,-1
51,gp1,5,10,during,NA,Post-reflexive region,Ambiguous,Gender match,1,-1
51,gp1,5,11,the,NA,others,Ambiguous,Gender match,1,-1
51,gp1,5,12,contest.,NA,others,Ambiguous,Gender match,1,-1
51,gp2,6,0,After,536,others,Ambiguous,Gender mismatch,1,1
51,gp2,6,1,the,591,others,Ambiguous,Gender mismatch,1,1
51,gp2,6,2,guest,688,others,Ambiguous,Gender mismatch,1,1
51,gp2,6,3,visited,NA,others,Ambiguous,Gender mismatch,1,1
51,gp2,6,4,Sarah's,NA,others,Ambiguous,Gender mismatch,1,1
51,gp2,6,5,brother,NA,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
51,gp2,6,6,started,NA,Disambiguating region,Ambiguous,Gender mismatch,1,1
51,gp2,6,7,to,NA,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
51,gp2,6,8,enjoy,NA,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
51,gp2,6,9,herself,NA,Reflexive region,Ambiguous,Gender mismatch,1,1
51,gp2,6,10,at,NA,Post-reflexive region,Ambiguous,Gender mismatch,1,1
51,gp2,6,11,the,NA,others,Ambiguous,Gender mismatch,1,1
51,gp2,6,12,party.,NA,others,Ambiguous,Gender mismatch,1,1
51,gp3,7,0,After,646,others,Unambiguous,Gender match,-1,-1
51,gp3,7,1,the,552,others,Unambiguous,Gender match,-1,-1
51,gp3,7,2,friend,490,others,Unambiguous,Gender match,-1,-1
51,gp3,7,3,called%2C,640,others,Unambiguous,Gender match,-1,-1
51,gp3,7,4,Mary's,664,others,Unambiguous,Gender match,-1,-1
51,gp3,7,5,mother,586,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
51,gp3,7,6,attempted,762,Disambiguating region,Unambiguous,Gender match,-1,-1
51,gp3,7,7,to,581,Post-disambiguating region,Unambiguous,Gender match,-1,-1
51,gp3,7,8,calm,912,Pre-reflexive region,Unambiguous,Gender match,-1,-1
51,gp3,7,9,herself,758,Reflexive region,Unambiguous,Gender match,-1,-1
51,gp3,7,10,down,597,Post-reflexive region,Unambiguous,Gender match,-1,-1
51,gp3,7,11,very,565,others,Unambiguous,Gender match,-1,-1
51,gp3,7,12,quickly.,635,others,Unambiguous,Gender match,-1,-1
51,gp4,8,0,After,526,others,Unambiguous,Gender mismatch,-1,1
51,gp4,8,1,the,NA,others,Unambiguous,Gender mismatch,-1,1
51,gp4,8,2,manager,NA,others,Unambiguous,Gender mismatch,-1,1
51,gp4,8,3,called%2C,NA,others,Unambiguous,Gender mismatch,-1,1
51,gp4,8,4,Lisa's,NA,others,Unambiguous,Gender mismatch,-1,1
51,gp4,8,5,father,NA,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
51,gp4,8,6,started,NA,Disambiguating region,Unambiguous,Gender mismatch,-1,1
51,gp4,8,7,to,NA,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
