Subject,Item,Condition,Word,RT,region_g,ambiguity_g,ajunct_g,ambiguity,ajunct
2,ca3,3,3,818,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,3,4,521,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,3,5,752,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,3,6,528,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,3,7,545,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,3,8,714,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca4,4,0,556,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,4,1,513,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,4,2,587,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,4,3,528,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,4,4,508,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,4,5,636,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,4,6,838,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,4,7,644,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,4,8,675,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,4,9,599,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,4,10,751,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca1,5,0,515,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,5,1,665,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,5,2,539,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,5,3,886,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,5,4,561,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,5,5,848,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,5,6,965,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,5,7,604,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,5,8,621,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,5,9,782,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,5,10,711,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,5,11,538,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,5,12,622,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,5,13,807,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca2,6,0,495,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,1,499,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,2,416,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,3,469,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,4,639,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,5,475,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,6,668,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,7,465,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,8,502,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,9,424,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,10,735,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,11,613,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,12,472,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,13,645,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,14,706,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,15,625,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,6,16,533,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca3,7,0,499,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,7,1,531,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,7,2,713,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,7,3,560,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,7,4,647,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,7,5,500,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,7,6,639,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,7,7,590,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,7,8,595,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca4,8,0,574,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,8,1,420,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,8,2,444,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,8,3,445,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,8,4,655,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,8,5,486,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,8,6,744,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,8,7,582,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,8,8,596,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,8,9,486,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca1,9,0,5454,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,9,1,687,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,9,2,606,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,9,3,1924,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,9,4,684,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,9,5,662,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,9,6,609,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,9,7,540,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,9,8,781,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,9,9,607,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,9,10,764,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,9,11,514,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca2,10,0,509,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,1,471,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,2,461,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,3,459,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,4,512,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,5,478,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,6,588,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,7,612,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,8,453,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,9,452,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,10,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,11,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,12,NA,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,13,NA,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,14,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,15,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,16,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,10,17,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca3,11,0,558,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,11,1,581,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,11,2,513,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,11,3,560,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,11,4,738,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,11,5,505,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,11,6,530,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,11,7,504,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,11,8,574,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,11,9,508,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,11,10,577,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,11,11,NA,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,11,12,NA,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca4,12,0,476,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,12,1,592,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,12,2,411,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,12,3,649,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,12,4,594,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,12,5,623,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,12,6,574,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,12,7,762,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,12,8,609,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,12,9,547,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,12,10,466,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca1,13,0,650,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,1,642,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,2,626,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,3,658,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,4,759,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,5,638,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,6,672,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,7,541,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,8,590,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,9,599,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,10,607,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,11,640,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,12,575,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,13,613,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,14,645,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,15,545,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,13,16,718,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca2,14,0,542,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,1,632,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,2,547,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,3,568,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,4,585,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,5,616,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,6,683,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,7,632,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,8,551,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,9,624,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,10,593,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,11,575,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,12,591,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,13,591,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,14,572,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,15,542,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,16,582,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,14,17,456,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca3,15,0,513,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,15,1,665,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,15,2,512,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,15,3,616,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,15,4,518,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,15,5,457,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,15,6,690,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,15,7,518,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,15,8,829,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca4,16,0,525,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,16,1,598,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,16,2,588,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,16,3,530,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,16,4,776,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,16,5,638,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,16,6,619,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,16,7,599,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,16,8,554,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,16,9,548,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca1,17,0,607,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,17,1,715,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,17,2,610,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,17,3,564,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,17,4,725,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,17,5,593,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,17,6,NA,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,17,7,NA,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,17,8,NA,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,17,9,NA,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,17,10,NA,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,17,11,NA,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,17,12,NA,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,17,13,NA,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,17,14,NA,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca2,18,0,774,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,1,750,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,2,609,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,3,662,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,4,606,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,5,695,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,6,1074,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,7,655,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,8,772,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,9,533,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,10,594,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,11,671,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,12,662,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,13,675,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,14,905,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,15,608,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,18,16,716,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca3,19,0,633,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,19,1,870,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,19,2,608,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,19,3,794,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,19,4,594,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,19,5,626,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,19,6,606,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,19,7,582,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,19,8,610,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca4,20,0,617,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,20,1,529,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,20,2,529,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,20,3,559,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,20,4,594,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,20,5,547,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,20,6,623,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,20,7,501,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,20,8,518,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,20,9,509,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,20,10,560,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,20,11,650,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,20,12,523,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca1,21,0,540,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,21,1,596,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,21,2,593,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,21,3,561,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,21,4,681,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,21,5,623,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,21,6,940,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,21,7,587,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,21,8,573,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,21,9,1039,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,21,10,407,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,21,11,507,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca1,21,12,620,Others,Ambiguous,Adjunct-present,-0.5,-0.5
2,ca2,22,0,743,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,22,1,706,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,22,2,510,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,22,3,632,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,22,4,585,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,22,5,784,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,22,6,734,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,22,7,941,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,22,8,544,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,22,9,608,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,22,10,561,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,22,11,579,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,22,12,650,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,22,13,468,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca2,22,14,630,Others,Unambiguous,Adjunct-present,0.5,-0.5
2,ca3,23,0,674,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,23,1,648,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,23,2,604,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,23,3,623,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,23,4,755,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,23,5,561,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,23,6,600,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,23,7,711,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,23,8,592,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca3,23,9,562,Others,Ambiguous,Adjunct-absent,-0.5,0.5
2,ca4,24,0,530,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,24,1,651,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,24,2,630,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,24,3,578,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,24,4,606,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,24,5,770,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,24,6,674,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,24,7,617,Others,Unambiguous,Adjunct-absent,0.5,0.5
2,ca4,24,8,640,Others,Unambiguous,Adjunct-absent,0.5,0.5
3,ca3,1,0,2071,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,1,1,847,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,1,2,904,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,1,3,880,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,1,4,1992,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,1,5,1072,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,1,6,914,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,1,7,766,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,1,8,921,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,1,9,797,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,1,10,1025,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca4,2,0,1854,Others,Unambiguous,Adjunct-absent,0.5,0.5
3,ca4,2,1,896,Others,Unambiguous,Adjunct-absent,0.5,0.5
3,ca4,2,2,681,Others,Unambiguous,Adjunct-absent,0.5,0.5
3,ca4,2,3,711,Others,Unambiguous,Adjunct-absent,0.5,0.5
3,ca4,2,4,760,Others,Unambiguous,Adjunct-absent,0.5,0.5
3,ca4,2,5,720,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
3,ca4,2,6,747,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
3,ca4,2,7,765,Others,Unambiguous,Adjunct-absent,0.5,0.5
3,ca4,2,8,1072,Others,Unambiguous,Adjunct-absent,0.5,0.5
3,ca1,3,0,1158,Others,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,1,703,Others,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,2,761,Others,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,3,945,Others,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,4,869,Others,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,5,1017,Others,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,6,992,Others,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,7,872,Others,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,8,1097,Others,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,9,727,Others,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,10,1465,Others,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,11,1104,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,12,991,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,13,952,Others,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,14,864,Others,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca1,3,15,1224,Others,Ambiguous,Adjunct-present,-0.5,-0.5
3,ca2,4,0,1086,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,1,575,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,2,793,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,3,714,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,4,831,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,5,775,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,6,1089,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,7,749,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,8,794,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,9,937,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,10,831,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,11,888,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,12,912,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,13,984,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,14,736,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,15,874,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,16,750,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca2,4,17,1303,Others,Unambiguous,Adjunct-present,0.5,-0.5
3,ca3,5,0,2555,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,5,1,1960,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,5,2,784,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,5,3,800,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,5,4,1016,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,5,5,1160,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,5,6,880,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,5,7,881,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca3,5,8,1345,Others,Ambiguous,Adjunct-absent,-0.5,0.5
3,ca4,6,0,1359,Others,Unambiguous,Adjunct-absent,0.5,0.5
3,ca4,6,1,856,Others,Unambiguous,Adjunct-absent,0.5,0.5
3,ca4,6,2,1016,Others,Unambiguous,Adjunct-absent,0.5,0.5
3,ca4,6,3,800,Others,Unambiguous,Adjunct-absent,0.5,0.5
3,ca4,6,4,1024,Others,Unambiguous,Adjunct-absent,0.5,0.5
