Subject,Item,Condition,Word,RT,RegionP,PositionP,DistractorP,Position,Distractor
104,2,cond1,6,568,Post-reflexive,Preposition,Match,0.5,0.5
104,2,cond1,7,631,Others,Preposition,Match,0.5,0.5
104,2,cond1,8,515,Others,Preposition,Match,0.5,0.5
104,3,cond2,0,468,Others,Preposition,Mismatch,0.5,-0.5
104,3,cond2,1,657,Others,Preposition,Mismatch,0.5,-0.5
104,3,cond2,2,626,Others,Preposition,Mismatch,0.5,-0.5
104,3,cond2,3,536,Others,Preposition,Mismatch,0.5,-0.5
104,3,cond2,4,634,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
104,3,cond2,5,551,Reflexive,Preposition,Mismatch,0.5,-0.5
104,3,cond2,6,592,Post-reflexive,Preposition,Mismatch,0.5,-0.5
104,3,cond2,7,550,Others,Preposition,Mismatch,0.5,-0.5
104,3,cond2,8,632,Others,Preposition,Mismatch,0.5,-0.5
104,3,cond2,9,730,Others,Preposition,Mismatch,0.5,-0.5
104,4,cond3,0,473,Others,Direct object,Match,-0.5,0.5
104,4,cond3,1,721,Others,Direct object,Match,-0.5,0.5
104,4,cond3,2,570,Others,Direct object,Match,-0.5,0.5
104,4,cond3,3,479,Others,Direct object,Match,-0.5,0.5
104,4,cond3,4,943,Pre-reflexive,Direct object,Match,-0.5,0.5
104,4,cond3,5,663,Reflexive,Direct object,Match,-0.5,0.5
104,4,cond3,6,1002,Post-reflexive,Direct object,Match,-0.5,0.5
104,4,cond3,7,603,Others,Direct object,Match,-0.5,0.5
104,5,cond4,0,613,Others,Direct object,Mismatch,-0.5,-0.5
104,5,cond4,1,551,Others,Direct object,Mismatch,-0.5,-0.5
104,5,cond4,2,706,Others,Direct object,Mismatch,-0.5,-0.5
104,5,cond4,3,1088,Others,Direct object,Mismatch,-0.5,-0.5
104,5,cond4,4,781,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
104,5,cond4,5,739,Reflexive,Direct object,Mismatch,-0.5,-0.5
104,5,cond4,6,549,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
104,5,cond4,7,791,Others,Direct object,Mismatch,-0.5,-0.5
104,5,cond4,8,628,Others,Direct object,Mismatch,-0.5,-0.5
104,6,cond1,0,478,Others,Preposition,Match,0.5,0.5
104,6,cond1,1,555,Others,Preposition,Match,0.5,0.5
104,6,cond1,2,640,Others,Preposition,Match,0.5,0.5
104,6,cond1,3,668,Others,Preposition,Match,0.5,0.5
104,6,cond1,4,514,Pre-reflexive,Preposition,Match,0.5,0.5
104,6,cond1,5,750,Reflexive,Preposition,Match,0.5,0.5
104,6,cond1,6,641,Post-reflexive,Preposition,Match,0.5,0.5
104,6,cond1,7,520,Others,Preposition,Match,0.5,0.5
104,6,cond1,8,607,Others,Preposition,Match,0.5,0.5
104,7,cond2,0,390,Others,Preposition,Mismatch,0.5,-0.5
104,7,cond2,1,591,Others,Preposition,Mismatch,0.5,-0.5
104,7,cond2,2,604,Others,Preposition,Mismatch,0.5,-0.5
104,7,cond2,3,635,Others,Preposition,Mismatch,0.5,-0.5
104,7,cond2,4,623,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
104,7,cond2,5,891,Reflexive,Preposition,Mismatch,0.5,-0.5
104,7,cond2,6,615,Post-reflexive,Preposition,Mismatch,0.5,-0.5
104,7,cond2,7,502,Others,Preposition,Mismatch,0.5,-0.5
104,7,cond2,8,689,Others,Preposition,Mismatch,0.5,-0.5
104,7,cond2,9,517,Others,Preposition,Mismatch,0.5,-0.5
104,8,cond3,0,555,Others,Direct object,Match,-0.5,0.5
104,8,cond3,1,686,Others,Direct object,Match,-0.5,0.5
104,8,cond3,2,849,Others,Direct object,Match,-0.5,0.5
104,8,cond3,3,649,Others,Direct object,Match,-0.5,0.5
104,8,cond3,4,665,Pre-reflexive,Direct object,Match,-0.5,0.5
104,8,cond3,5,846,Reflexive,Direct object,Match,-0.5,0.5
104,8,cond3,6,642,Post-reflexive,Direct object,Match,-0.5,0.5
104,8,cond3,7,880,Others,Direct object,Match,-0.5,0.5
104,8,cond3,8,388,Others,Direct object,Match,-0.5,0.5
104,8,cond3,9,780,Others,Direct object,Match,-0.5,0.5
104,9,cond4,0,464,Others,Direct object,Mismatch,-0.5,-0.5
104,9,cond4,1,611,Others,Direct object,Mismatch,-0.5,-0.5
104,9,cond4,2,624,Others,Direct object,Mismatch,-0.5,-0.5
104,9,cond4,3,814,Others,Direct object,Mismatch,-0.5,-0.5
104,9,cond4,4,729,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
104,9,cond4,5,1241,Reflexive,Direct object,Mismatch,-0.5,-0.5
104,9,cond4,6,636,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
104,9,cond4,7,750,Others,Direct object,Mismatch,-0.5,-0.5
104,9,cond4,8,611,Others,Direct object,Mismatch,-0.5,-0.5
104,10,cond1,0,592,Others,Preposition,Match,0.5,0.5
104,10,cond1,1,704,Others,Preposition,Match,0.5,0.5
104,10,cond1,2,667,Others,Preposition,Match,0.5,0.5
104,10,cond1,3,700,Others,Preposition,Match,0.5,0.5
104,10,cond1,4,617,Pre-reflexive,Preposition,Match,0.5,0.5
104,10,cond1,5,664,Reflexive,Preposition,Match,0.5,0.5
104,10,cond1,6,606,Post-reflexive,Preposition,Match,0.5,0.5
104,10,cond1,7,551,Others,Preposition,Match,0.5,0.5
104,10,cond1,8,702,Others,Preposition,Match,0.5,0.5
104,11,cond2,0,559,Others,Preposition,Mismatch,0.5,-0.5
104,11,cond2,1,691,Others,Preposition,Mismatch,0.5,-0.5
104,11,cond2,2,665,Others,Preposition,Mismatch,0.5,-0.5
104,11,cond2,3,839,Others,Preposition,Mismatch,0.5,-0.5
104,11,cond2,4,882,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
104,11,cond2,5,956,Reflexive,Preposition,Mismatch,0.5,-0.5
104,11,cond2,6,713,Post-reflexive,Preposition,Mismatch,0.5,-0.5
104,11,cond2,7,995,Others,Preposition,Mismatch,0.5,-0.5
104,11,cond2,8,885,Others,Preposition,Mismatch,0.5,-0.5
104,11,cond2,9,877,Others,Preposition,Mismatch,0.5,-0.5
104,12,cond3,0,621,Others,Direct object,Match,-0.5,0.5
104,12,cond3,1,831,Others,Direct object,Match,-0.5,0.5
104,12,cond3,2,1058,Others,Direct object,Match,-0.5,0.5
104,12,cond3,3,694,Others,Direct object,Match,-0.5,0.5
104,12,cond3,4,964,Pre-reflexive,Direct object,Match,-0.5,0.5
104,12,cond3,5,793,Reflexive,Direct object,Match,-0.5,0.5
104,12,cond3,6,820,Post-reflexive,Direct object,Match,-0.5,0.5
104,12,cond3,7,742,Others,Direct object,Match,-0.5,0.5
104,12,cond3,8,687,Others,Direct object,Match,-0.5,0.5
104,12,cond3,9,716,Others,Direct object,Match,-0.5,0.5
104,13,cond4,0,1043,Others,Direct object,Mismatch,-0.5,-0.5
104,13,cond4,1,765,Others,Direct object,Mismatch,-0.5,-0.5
104,13,cond4,2,1454,Others,Direct object,Mismatch,-0.5,-0.5
104,13,cond4,3,682,Others,Direct object,Mismatch,-0.5,-0.5
104,13,cond4,4,1072,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
104,13,cond4,5,925,Reflexive,Direct object,Mismatch,-0.5,-0.5
104,13,cond4,6,924,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
104,13,cond4,7,532,Others,Direct object,Mismatch,-0.5,-0.5
104,13,cond4,8,838,Others,Direct object,Mismatch,-0.5,-0.5
104,13,cond4,9,1244,Others,Direct object,Mismatch,-0.5,-0.5
104,13,cond4,10,855,Others,Direct object,Mismatch,-0.5,-0.5
104,14,cond1,0,433,Others,Preposition,Match,0.5,0.5
104,14,cond1,1,517,Others,Preposition,Match,0.5,0.5
104,14,cond1,2,942,Others,Preposition,Match,0.5,0.5
104,14,cond1,3,673,Others,Preposition,Match,0.5,0.5
104,14,cond1,4,929,Pre-reflexive,Preposition,Match,0.5,0.5
104,14,cond1,5,1181,Reflexive,Preposition,Match,0.5,0.5
104,14,cond1,6,1055,Post-reflexive,Preposition,Match,0.5,0.5
104,14,cond1,7,720,Others,Preposition,Match,0.5,0.5
104,15,cond2,0,455,Others,Preposition,Mismatch,0.5,-0.5
104,15,cond2,1,663,Others,Preposition,Mismatch,0.5,-0.5
104,15,cond2,2,517,Others,Preposition,Mismatch,0.5,-0.5
104,15,cond2,3,485,Others,Preposition,Mismatch,0.5,-0.5
104,15,cond2,4,571,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
104,15,cond2,5,702,Reflexive,Preposition,Mismatch,0.5,-0.5
104,15,cond2,6,556,Post-reflexive,Preposition,Mismatch,0.5,-0.5
104,15,cond2,7,586,Others,Preposition,Mismatch,0.5,-0.5
104,15,cond2,8,604,Others,Preposition,Mismatch,0.5,-0.5
104,15,cond2,9,992,Others,Preposition,Mismatch,0.5,-0.5
104,16,cond3,0,445,Others,Direct object,Match,-0.5,0.5
104,16,cond3,1,730,Others,Direct object,Match,-0.5,0.5
104,16,cond3,2,566,Others,Direct object,Match,-0.5,0.5
104,16,cond3,3,752,Others,Direct object,Match,-0.5,0.5
104,16,cond3,4,630,Pre-reflexive,Direct object,Match,-0.5,0.5
104,16,cond3,5,731,Reflexive,Direct object,Match,-0.5,0.5
104,16,cond3,6,971,Post-reflexive,Direct object,Match,-0.5,0.5
104,16,cond3,7,506,Others,Direct object,Match,-0.5,0.5
104,16,cond3,8,548,Others,Direct object,Match,-0.5,0.5
104,17,cond4,0,431,Others,Direct object,Mismatch,-0.5,-0.5
104,17,cond4,1,549,Others,Direct object,Mismatch,-0.5,-0.5
104,17,cond4,2,462,Others,Direct object,Mismatch,-0.5,-0.5
104,17,cond4,3,669,Others,Direct object,Mismatch,-0.5,-0.5
104,17,cond4,4,916,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
104,17,cond4,5,675,Reflexive,Direct object,Mismatch,-0.5,-0.5
104,17,cond4,6,589,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
104,17,cond4,7,472,Others,Direct object,Mismatch,-0.5,-0.5
104,17,cond4,8,603,Others,Direct object,Mismatch,-0.5,-0.5
104,17,cond4,9,1011,Others,Direct object,Mismatch,-0.5,-0.5
104,18,cond1,0,512,Others,Preposition,Match,0.5,0.5
104,18,cond1,1,565,Others,Preposition,Match,0.5,0.5
104,18,cond1,2,591,Others,Preposition,Match,0.5,0.5
104,18,cond1,3,542,Others,Preposition,Match,0.5,0.5
104,18,cond1,4,694,Pre-reflexive,Preposition,Match,0.5,0.5
104,18,cond1,5,629,Reflexive,Preposition,Match,0.5,0.5
104,18,cond1,6,535,Post-reflexive,Preposition,Match,0.5,0.5
104,18,cond1,7,664,Others,Preposition,Match,0.5,0.5
104,19,cond2,0,587,Others,Preposition,Mismatch,0.5,-0.5
104,19,cond2,1,1087,Others,Preposition,Mismatch,0.5,-0.5
104,19,cond2,2,976,Others,Preposition,Mismatch,0.5,-0.5
104,19,cond2,3,914,Others,Preposition,Mismatch,0.5,-0.5
104,19,cond2,4,768,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
104,19,cond2,5,680,Reflexive,Preposition,Mismatch,0.5,-0.5
104,19,cond2,6,768,Post-reflexive,Preposition,Mismatch,0.5,-0.5
104,19,cond2,7,1256,Others,Preposition,Mismatch,0.5,-0.5
104,19,cond2,8,474,Others,Preposition,Mismatch,0.5,-0.5
104,19,cond2,9,802,Others,Preposition,Mismatch,0.5,-0.5
104,20,cond3,0,448,Others,Direct object,Match,-0.5,0.5
104,20,cond3,1,814,Others,Direct object,Match,-0.5,0.5
104,20,cond3,2,618,Others,Direct object,Match,-0.5,0.5
104,20,cond3,3,872,Others,Direct object,Match,-0.5,0.5
104,20,cond3,4,997,Pre-reflexive,Direct object,Match,-0.5,0.5
104,20,cond3,5,617,Reflexive,Direct object,Match,-0.5,0.5
104,20,cond3,6,625,Post-reflexive,Direct object,Match,-0.5,0.5
104,20,cond3,7,660,Others,Direct object,Match,-0.5,0.5
104,20,cond3,8,573,Others,Direct object,Match,-0.5,0.5
104,21,cond4,0,331,Others,Direct object,Mismatch,-0.5,-0.5
104,21,cond4,1,680,Others,Direct object,Mismatch,-0.5,-0.5
104,21,cond4,2,732,Others,Direct object,Mismatch,-0.5,-0.5
104,21,cond4,3,520,Others,Direct object,Mismatch,-0.5,-0.5
104,21,cond4,4,451,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
104,21,cond4,5,778,Reflexive,Direct object,Mismatch,-0.5,-0.5
104,21,cond4,6,539,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
104,21,cond4,7,533,Others,Direct object,Mismatch,-0.5,-0.5
104,21,cond4,8,770,Others,Direct object,Mismatch,-0.5,-0.5
104,21,cond4,9,702,Others,Direct object,Mismatch,-0.5,-0.5
104,22,cond1,0,403,Others,Preposition,Match,0.5,0.5
104,22,cond1,1,541,Others,Preposition,Match,0.5,0.5
104,22,cond1,2,516,Others,Preposition,Match,0.5,0.5
104,22,cond1,3,760,Others,Preposition,Match,0.5,0.5
104,22,cond1,4,465,Pre-reflexive,Preposition,Match,0.5,0.5
104,22,cond1,5,675,Reflexive,Preposition,Match,0.5,0.5
104,22,cond1,6,493,Post-reflexive,Preposition,Match,0.5,0.5
104,22,cond1,7,534,Others,Preposition,Match,0.5,0.5
104,22,cond1,8,404,Others,Preposition,Match,0.5,0.5
104,22,cond1,9,784,Others,Preposition,Match,0.5,0.5
104,23,cond2,0,838,Others,Preposition,Mismatch,0.5,-0.5
104,23,cond2,1,793,Others,Preposition,Mismatch,0.5,-0.5
104,23,cond2,2,822,Others,Preposition,Mismatch,0.5,-0.5
104,23,cond2,3,853,Others,Preposition,Mismatch,0.5,-0.5
104,23,cond2,4,795,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
104,23,cond2,5,709,Reflexive,Preposition,Mismatch,0.5,-0.5
104,23,cond2,6,708,Post-reflexive,Preposition,Mismatch,0.5,-0.5
104,23,cond2,7,579,Others,Preposition,Mismatch,0.5,-0.5
104,23,cond2,8,757,Others,Preposition,Mismatch,0.5,-0.5
104,24,cond3,0,476,Others,Direct object,Match,-0.5,0.5
104,24,cond3,1,696,Others,Direct object,Match,-0.5,0.5
104,24,cond3,2,700,Others,Direct object,Match,-0.5,0.5
104,24,cond3,3,670,Others,Direct object,Match,-0.5,0.5
104,24,cond3,4,534,Pre-reflexive,Direct object,Match,-0.5,0.5
104,24,cond3,5,723,Reflexive,Direct object,Match,-0.5,0.5
104,24,cond3,6,605,Post-reflexive,Direct object,Match,-0.5,0.5
104,24,cond3,7,620,Others,Direct object,Match,-0.5,0.5
104,24,cond3,8,617,Others,Direct object,Match,-0.5,0.5
104,24,cond3,9,544,Others,Direct object,Match,-0.5,0.5
104,24,cond3,10,489,Others,Direct object,Match,-0.5,0.5
104,24,cond3,11,791,Others,Direct object,Match,-0.5,0.5
105,1,cond2,0,605,Others,Preposition,Mismatch,0.5,-0.5
105,1,cond2,1,1142,Others,Preposition,Mismatch,0.5,-0.5
105,1,cond2,2,774,Others,Preposition,Mismatch,0.5,-0.5
105,1,cond2,3,784,Others,Preposition,Mismatch,0.5,-0.5
105,1,cond2,4,1810,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
105,1,cond2,5,2581,Reflexive,Preposition,Mismatch,0.5,-0.5
105,1,cond2,6,1182,Post-reflexive,Preposition,Mismatch,0.5,-0.5
105,1,cond2,7,920,Others,Preposition,Mismatch,0.5,-0.5
105,1,cond2,8,811,Others,Preposition,Mismatch,0.5,-0.5
105,2,cond3,0,3033,Others,Direct object,Match,-0.5,0.5
105,2,cond3,1,640,Others,Direct object,Match,-0.5,0.5
105,2,cond3,2,922,Others,Direct object,Match,-0.5,0.5
105,2,cond3,3,684,Others,Direct object,Match,-0.5,0.5
105,2,cond3,4,795,Pre-reflexive,Direct object,Match,-0.5,0.5
105,2,cond3,5,689,Reflexive,Direct object,Match,-0.5,0.5
105,2,cond3,6,618,Post-reflexive,Direct object,Match,-0.5,0.5
105,2,cond3,7,1018,Others,Direct object,Match,-0.5,0.5
105,2,cond3,8,2478,Others,Direct object,Match,-0.5,0.5
105,3,cond4,0,657,Others,Direct object,Mismatch,-0.5,-0.5
105,3,cond4,1,682,Others,Direct object,Mismatch,-0.5,-0.5
105,3,cond4,2,928,Others,Direct object,Mismatch,-0.5,-0.5
105,3,cond4,3,628,Others,Direct object,Mismatch,-0.5,-0.5
105,3,cond4,4,1097,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
105,3,cond4,5,689,Reflexive,Direct object,Mismatch,-0.5,-0.5
105,3,cond4,6,617,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
105,3,cond4,7,561,Others,Direct object,Mismatch,-0.5,-0.5
105,3,cond4,8,717,Others,Direct object,Mismatch,-0.5,-0.5
105,3,cond4,9,685,Others,Direct object,Mismatch,-0.5,-0.5
105,4,cond1,0,1299,Others,Preposition,Match,0.5,0.5
105,4,cond1,1,653,Others,Preposition,Match,0.5,0.5
105,4,cond1,2,611,Others,Preposition,Match,0.5,0.5
105,4,cond1,3,960,Others,Preposition,Match,0.5,0.5
105,4,cond1,4,1686,Pre-reflexive,Preposition,Match,0.5,0.5
105,4,cond1,5,670,Reflexive,Preposition,Match,0.5,0.5
105,4,cond1,6,715,Post-reflexive,Preposition,Match,0.5,0.5
105,4,cond1,7,951,Others,Preposition,Match,0.5,0.5
105,5,cond2,0,1987,Others,Preposition,Mismatch,0.5,-0.5
105,5,cond2,1,674,Others,Preposition,Mismatch,0.5,-0.5
105,5,cond2,2,724,Others,Preposition,Mismatch,0.5,-0.5
105,5,cond2,3,858,Others,Preposition,Mismatch,0.5,-0.5
105,5,cond2,4,1066,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
105,5,cond2,5,804,Reflexive,Preposition,Mismatch,0.5,-0.5
105,5,cond2,6,774,Post-reflexive,Preposition,Mismatch,0.5,-0.5
105,5,cond2,7,1431,Others,Preposition,Mismatch,0.5,-0.5
105,5,cond2,8,748,Others,Preposition,Mismatch,0.5,-0.5
105,6,cond3,0,676,Others,Direct object,Match,-0.5,0.5
105,6,cond3,1,792,Others,Direct object,Match,-0.5,0.5
105,6,cond3,2,1395,Others,Direct object,Match,-0.5,0.5
105,6,cond3,3,795,Others,Direct object,Match,-0.5,0.5
105,6,cond3,4,1305,Pre-reflexive,Direct object,Match,-0.5,0.5
105,6,cond3,5,765,Reflexive,Direct object,Match,-0.5,0.5
105,6,cond3,6,980,Post-reflexive,Direct object,Match,-0.5,0.5
105,6,cond3,7,661,Others,Direct object,Match,-0.5,0.5
105,6,cond3,8,778,Others,Direct object,Match,-0.5,0.5
105,7,cond4,0,2995,Others,Direct object,Mismatch,-0.5,-0.5
105,7,cond4,1,1748,Others,Direct object,Mismatch,-0.5,-0.5
105,7,cond4,2,1154,Others,Direct object,Mismatch,-0.5,-0.5
105,7,cond4,3,858,Others,Direct object,Mismatch,-0.5,-0.5
105,7,cond4,4,990,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
105,7,cond4,5,792,Reflexive,Direct object,Mismatch,-0.5,-0.5
105,7,cond4,6,1055,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
105,7,cond4,7,709,Others,Direct object,Mismatch,-0.5,-0.5
105,7,cond4,8,798,Others,Direct object,Mismatch,-0.5,-0.5
105,7,cond4,9,1467,Others,Direct object,Mismatch,-0.5,-0.5
105,8,cond1,0,640,Others,Preposition,Match,0.5,0.5
105,8,cond1,1,2175,Others,Preposition,Match,0.5,0.5
105,8,cond1,2,825,Others,Preposition,Match,0.5,0.5
105,8,cond1,3,720,Others,Preposition,Match,0.5,0.5
105,8,cond1,4,1816,Pre-reflexive,Preposition,Match,0.5,0.5
105,8,cond1,5,718,Reflexive,Preposition,Match,0.5,0.5
105,8,cond1,6,628,Post-reflexive,Preposition,Match,0.5,0.5
105,8,cond1,7,852,Others,Preposition,Match,0.5,0.5
105,8,cond1,8,1797,Others,Preposition,Match,0.5,0.5
105,8,cond1,9,1113,Others,Preposition,Match,0.5,0.5
105,9,cond2,0,1763,Others,Preposition,Mismatch,0.5,-0.5
105,9,cond2,1,1011,Others,Preposition,Mismatch,0.5,-0.5
105,9,cond2,2,582,Others,Preposition,Mismatch,0.5,-0.5
105,9,cond2,3,883,Others,Preposition,Mismatch,0.5,-0.5
105,9,cond2,4,869,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
105,9,cond2,5,780,Reflexive,Preposition,Mismatch,0.5,-0.5
105,9,cond2,6,637,Post-reflexive,Preposition,Mismatch,0.5,-0.5
105,9,cond2,7,691,Others,Preposition,Mismatch,0.5,-0.5
105,9,cond2,8,691,Others,Preposition,Mismatch,0.5,-0.5
105,10,cond3,0,1153,Others,Direct object,Match,-0.5,0.5
105,10,cond3,1,1137,Others,Direct object,Match,-0.5,0.5
105,10,cond3,2,907,Others,Direct object,Match,-0.5,0.5
105,10,cond3,3,698,Others,Direct object,Match,-0.5,0.5
105,10,cond3,4,1558,Pre-reflexive,Direct object,Match,-0.5,0.5
105,10,cond3,5,971,Reflexive,Direct object,Match,-0.5,0.5
105,10,cond3,6,832,Post-reflexive,Direct object,Match,-0.5,0.5
105,10,cond3,7,1055,Others,Direct object,Match,-0.5,0.5
105,10,cond3,8,1081,Others,Direct object,Match,-0.5,0.5
105,11,cond4,0,748,Others,Direct object,Mismatch,-0.5,-0.5
105,11,cond4,1,745,Others,Direct object,Mismatch,-0.5,-0.5
105,11,cond4,2,776,Others,Direct object,Mismatch,-0.5,-0.5
105,11,cond4,3,945,Others,Direct object,Mismatch,-0.5,-0.5
105,11,cond4,4,959,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
105,11,cond4,5,1318,Reflexive,Direct object,Mismatch,-0.5,-0.5
105,11,cond4,6,724,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
105,11,cond4,7,701,Others,Direct object,Mismatch,-0.5,-0.5
105,11,cond4,8,1188,Others,Direct object,Mismatch,-0.5,-0.5
105,11,cond4,9,755,Others,Direct object,Mismatch,-0.5,-0.5
105,12,cond1,0,7476,Others,Preposition,Match,0.5,0.5
105,12,cond1,1,2265,Others,Preposition,Match,0.5,0.5
105,12,cond1,2,1184,Others,Preposition,Match,0.5,0.5
105,12,cond1,3,914,Others,Preposition,Match,0.5,0.5
105,12,cond1,4,1270,Pre-reflexive,Preposition,Match,0.5,0.5
105,12,cond1,5,1020,Reflexive,Preposition,Match,0.5,0.5
105,12,cond1,6,867,Post-reflexive,Preposition,Match,0.5,0.5
105,12,cond1,7,1163,Others,Preposition,Match,0.5,0.5
105,12,cond1,8,662,Others,Preposition,Match,0.5,0.5
105,12,cond1,9,793,Others,Preposition,Match,0.5,0.5
105,13,cond2,0,1142,Others,Preposition,Mismatch,0.5,-0.5
105,13,cond2,1,937,Others,Preposition,Mismatch,0.5,-0.5
105,13,cond2,2,709,Others,Preposition,Mismatch,0.5,-0.5
105,13,cond2,3,644,Others,Preposition,Mismatch,0.5,-0.5
105,13,cond2,4,715,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
105,13,cond2,5,862,Reflexive,Preposition,Mismatch,0.5,-0.5
105,13,cond2,6,1351,Post-reflexive,Preposition,Mismatch,0.5,-0.5
105,13,cond2,7,625,Others,Preposition,Mismatch,0.5,-0.5
105,13,cond2,8,870,Others,Preposition,Mismatch,0.5,-0.5
105,13,cond2,9,709,Others,Preposition,Mismatch,0.5,-0.5
105,13,cond2,10,879,Others,Preposition,Mismatch,0.5,-0.5
105,14,cond3,0,583,Others,Direct object,Match,-0.5,0.5
105,14,cond3,1,1079,Others,Direct object,Match,-0.5,0.5
105,14,cond3,2,1602,Others,Direct object,Match,-0.5,0.5
105,14,cond3,3,851,Others,Direct object,Match,-0.5,0.5
105,14,cond3,4,829,Pre-reflexive,Direct object,Match,-0.5,0.5
105,14,cond3,5,1142,Reflexive,Direct object,Match,-0.5,0.5
105,14,cond3,6,986,Post-reflexive,Direct object,Match,-0.5,0.5
105,14,cond3,7,984,Others,Direct object,Match,-0.5,0.5
105,15,cond4,0,8035,Others,Direct object,Mismatch,-0.5,-0.5
105,15,cond4,1,1055,Others,Direct object,Mismatch,-0.5,-0.5
105,15,cond4,2,928,Others,Direct object,Mismatch,-0.5,-0.5
105,15,cond4,3,706,Others,Direct object,Mismatch,-0.5,-0.5
105,15,cond4,4,927,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
105,15,cond4,5,1248,Reflexive,Direct object,Mismatch,-0.5,-0.5
105,15,cond4,6,622,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
105,15,cond4,7,584,Others,Direct object,Mismatch,-0.5,-0.5
105,15,cond4,8,694,Others,Direct object,Mismatch,-0.5,-0.5
105,15,cond4,9,720,Others,Direct object,Mismatch,-0.5,-0.5
105,16,cond1,0,555,Others,Preposition,Match,0.5,0.5
105,16,cond1,1,1147,Others,Preposition,Match,0.5,0.5
105,16,cond1,2,912,Others,Preposition,Match,0.5,0.5
105,16,cond1,3,1111,Others,Preposition,Match,0.5,0.5
105,16,cond1,4,1032,Pre-reflexive,Preposition,Match,0.5,0.5
105,16,cond1,5,744,Reflexive,Preposition,Match,0.5,0.5
105,16,cond1,6,671,Post-reflexive,Preposition,Match,0.5,0.5
105,16,cond1,7,1477,Others,Preposition,Match,0.5,0.5
105,16,cond1,8,907,Others,Preposition,Match,0.5,0.5
105,17,cond2,0,513,Others,Preposition,Mismatch,0.5,-0.5
105,17,cond2,1,535,Others,Preposition,Mismatch,0.5,-0.5
105,17,cond2,2,692,Others,Preposition,Mismatch,0.5,-0.5
105,17,cond2,3,685,Others,Preposition,Mismatch,0.5,-0.5
105,17,cond2,4,704,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
105,17,cond2,5,2154,Reflexive,Preposition,Mismatch,0.5,-0.5
105,17,cond2,6,1490,Post-reflexive,Preposition,Mismatch,0.5,-0.5
105,17,cond2,7,5501,Others,Preposition,Mismatch,0.5,-0.5
105,17,cond2,8,720,Others,Preposition,Mismatch,0.5,-0.5
105,17,cond2,9,718,Others,Preposition,Mismatch,0.5,-0.5
105,18,cond3,0,1105,Others,Direct object,Match,-0.5,0.5
105,18,cond3,1,741,Others,Direct object,Match,-0.5,0.5
105,18,cond3,2,730,Others,Direct object,Match,-0.5,0.5
105,18,cond3,3,685,Others,Direct object,Match,-0.5,0.5
105,18,cond3,4,731,Pre-reflexive,Direct object,Match,-0.5,0.5
105,18,cond3,5,2079,Reflexive,Direct object,Match,-0.5,0.5
105,18,cond3,6,704,Post-reflexive,Direct object,Match,-0.5,0.5
105,18,cond3,7,760,Others,Direct object,Match,-0.5,0.5
105,19,cond4,0,661,Others,Direct object,Mismatch,-0.5,-0.5
105,19,cond4,1,848,Others,Direct object,Mismatch,-0.5,-0.5
105,19,cond4,2,828,Others,Direct object,Mismatch,-0.5,-0.5
105,19,cond4,3,859,Others,Direct object,Mismatch,-0.5,-0.5
105,19,cond4,4,1896,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
105,19,cond4,5,1303,Reflexive,Direct object,Mismatch,-0.5,-0.5
105,19,cond4,6,617,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
105,19,cond4,7,999,Others,Direct object,Mismatch,-0.5,-0.5
